signal_date,stock_code,stock_name,policy_key,policy_label_ko,relationship_group,dashboard_rank,dashboard_score_v2,entry_1500,fill_pass,color_path,color_path_emoji,color_path_label_ko,pattern_short_label,d1_color,d1_color_emoji,d1_color_name_ko,d1_color_hex,d2_color,d2_color_emoji,d2_color_name_ko,d2_color_hex,d3_color,d3_color_emoji,d3_color_name_ko,d3_color_hex,d4_color,d4_color_emoji,d4_color_name_ko,d4_color_hex,d5_color,d5_color_emoji,d5_color_name_ko,d5_color_hex,d5_first_touch_result,outcome_ko,first_touch_result,first_touch_ko,mfe_d5_pct,mae_d5_pct,green_count,yellow_count,orange_count,red_count,gray_count,chart_path,chart_path_exists
2026-05-07,10170,대한광통신,D0_POOL_ALL_RECENT_1M,최근 한 달 D0 후보 전체,D0_POOL,1,,,Y,Y-G-Y-R-X,🟡-🟢-🟡-🔴-⚪,회복-완전강세-회복-약세-보합/부족,회복→강세,Y,🟡,회복,#FFF5C2,G,🟢,완전강세,#D1F5DD,Y,🟡,회복,#FFF5C2,R,🔴,약세,#FFD1D1,X,⚪,보합/부족,#E8ECF0,loss_first,손실 먼저,loss_first,손실 먼저,34.5882,-3.0588,1,2,0,1,1,C:\Coding\data\closingbell\research_index\prev_close_color_review_20260515\charts_recent_1m\D0_POOL_ALL_RECENT_1M\20260507_r1_010170.png,True
2026-05-07,28050,삼성E&A,D0_POOL_ALL_RECENT_1M,최근 한 달 D0 후보 전체,D0_POOL,2,,,Y,R-R-O-R-G,🔴-🔴-🟠-🔴-🟢,약세-약세-실패-약세-완전강세,실패→약세,R,🔴,약세,#FFD1D1,R,🔴,약세,#FFD1D1,O,🟠,실패,#FFE1BD,R,🔴,약세,#FFD1D1,G,🟢,완전강세,#D1F5DD,loss_first,손실 먼저,loss_first,손실 먼저,-2.7821,-17.9289,1,0,1,3,0,C:\Coding\data\closingbell\research_index\prev_close_color_review_20260515\charts_recent_1m\D0_POOL_ALL_RECENT_1M\20260507_r2_028050.png,True
2026-05-07,47040,대우건설,D0_POOL_ALL_RECENT_1M,최근 한 달 D0 후보 전체,D0_POOL,3,,,Y,R-O-O-R-G,🔴-🟠-🟠-🔴-🟢,약세-실패-실패-약세-완전강세,실패→약세,R,🔴,약세,#FFD1D1,O,🟠,실패,#FFE1BD,O,🟠,실패,#FFE1BD,R,🔴,약세,#FFD1D1,G,🟢,완전강세,#D1F5DD,loss_first,손실 먼저,loss_first,손실 먼저,0.4505,-10.961,1,0,2,2,0,C:\Coding\data\closingbell\research_index\prev_close_color_review_20260515\charts_recent_1m\D0_POOL_ALL_RECENT_1M\20260507_r3_047040.png,True
2026-05-07,203650,드림시큐리티,D0_POOL_ALL_RECENT_1M,최근 한 달 D0 후보 전체,D0_POOL,4,,,Y,R-Y-O-O-R,🔴-🟡-🟠-🟠-🔴,약세-회복-실패-실패-약세,실패→약세,R,🔴,약세,#FFD1D1,Y,🟡,회복,#FFF5C2,O,🟠,실패,#FFE1BD,O,🟠,실패,#FFE1BD,R,🔴,약세,#FFD1D1,loss_first,손실 먼저,loss_first,손실 먼저,-1.0714,-23.3333,0,1,2,2,0,C:\Coding\data\closingbell\research_index\prev_close_color_review_20260515\charts_recent_1m\D0_POOL_ALL_RECENT_1M\20260507_r4_203650.png,True
2026-05-07,24840,KBI메탈,D0_POOL_ALL_RECENT_1M,최근 한 달 D0 후보 전체,D0_POOL,5,,,N,X-X-X-X-X,⚪-⚪-⚪-⚪-⚪,보합/부족-보합/부족-보합/부족-보합/부족-보합/부족,데이터 대기,X,⚪,보합/부족,#E8ECF0,X,⚪,보합/부족,#E8ECF0,X,⚪,보합/부족,#E8ECF0,X,⚪,보합/부족,#E8ECF0,X,⚪,보합/부족,#E8ECF0,missing,데이터 부족,missing,데이터 부족,,,0,0,0,0,5,C:\Coding\data\closingbell\research_index\prev_close_color_review_20260515\charts_recent_1m\D0_POOL_ALL_RECENT_1M\20260507_r5_024840.png,True
2026-05-07,10140,삼성중공업,D0_POOL_ALL_RECENT_1M,최근 한 달 D0 후보 전체,D0_POOL,6,,,Y,R-G-O-O-O,🔴-🟢-🟠-🟠-🟠,약세-완전강세-실패-실패-실패,실패 반복,R,🔴,약세,#FFD1D1,G,🟢,완전강세,#D1F5DD,O,🟠,실패,#FFE1BD,O,🟠,실패,#FFE1BD,O,🟠,실패,#FFE1BD,loss_first,손실 먼저,loss_first,손실 먼저,5.5224,-10.7463,1,0,3,1,0,C:\Coding\data\closingbell\research_index\prev_close_color_review_20260515\charts_recent_1m\D0_POOL_ALL_RECENT_1M\20260507_r6_010140.png,True
2026-05-07,50890,쏠리드,D0_POOL_ALL_RECENT_1M,최근 한 달 D0 후보 전체,D0_POOL,7,,,Y,O-O-O-R-O,🟠-🟠-🟠-🔴-🟠,실패-실패-실패-약세-실패,실패→약세,O,🟠,실패,#FFE1BD,O,🟠,실패,#FFE1BD,O,🟠,실패,#FFE1BD,R,🔴,약세,#FFD1D1,O,🟠,실패,#FFE1BD,profit_first,익절 먼저,profit_first,익절 먼저,5.7338,-16.5176,0,0,4,1,0,C:\Coding\data\closingbell\research_index\prev_close_color_review_20260515\charts_recent_1m\D0_POOL_ALL_RECENT_1M\20260507_r7_050890.png,True
2026-05-07,78150,HB테크놀러지,D0_POOL_ALL_RECENT_1M,최근 한 달 D0 후보 전체,D0_POOL,8,,,Y,Y-G-O-O-O,🟡-🟢-🟠-🟠-🟠,회복-완전강세-실패-실패-실패,회복→강세,Y,🟡,회복,#FFF5C2,G,🟢,완전강세,#D1F5DD,O,🟠,실패,#FFE1BD,O,🟠,실패,#FFE1BD,O,🟠,실패,#FFE1BD,loss_first,손실 먼저,loss_first,손실 먼저,35.5408,-12.0309,1,1,3,0,0,C:\Coding\data\closingbell\research_index\prev_close_color_review_20260515\charts_recent_1m\D0_POOL_ALL_RECENT_1M\20260507_r8_078150.png,True
2026-05-07,17550,수산세보틱스,D0_POOL_ALL_RECENT_1M,최근 한 달 D0 후보 전체,D0_POOL,9,,,Y,R-R-O-R-O,🔴-🔴-🟠-🔴-🟠,약세-약세-실패-약세-실패,실패→약세,R,🔴,약세,#FFD1D1,R,🔴,약세,#FFD1D1,O,🟠,실패,#FFE1BD,R,🔴,약세,#FFD1D1,O,🟠,실패,#FFE1BD,loss_first,손실 먼저,loss_first,손실 먼저,-4.8052,-24.4156,0,0,2,3,0,C:\Coding\data\closingbell\research_index\prev_close_color_review_20260515\charts_recent_1m\D0_POOL_ALL_RECENT_1M\20260507_r9_017550.png,True
2026-05-07,59120,아진엑스텍,D0_POOL_ALL_RECENT_1M,최근 한 달 D0 후보 전체,D0_POOL,10,,,Y,Y-G-O-O-O,🟡-🟢-🟠-🟠-🟠,회복-완전강세-실패-실패-실패,회복→강세,Y,🟡,회복,#FFF5C2,G,🟢,완전강세,#D1F5DD,O,🟠,실패,#FFE1BD,O,🟠,실패,#FFE1BD,O,🟠,실패,#FFE1BD,loss_first,손실 먼저,loss_first,손실 먼저,6.4241,-20.8978,1,1,3,0,0,C:\Coding\data\closingbell\research_index\prev_close_color_review_20260515\charts_recent_1m\D0_POOL_ALL_RECENT_1M\20260507_r10_059120.png,True
2026-05-07,58430,포스코스틸리온,D0_POOL_ALL_RECENT_1M,최근 한 달 D0 후보 전체,D0_POOL,11,,,Y,Y-O-O-Y-Y,🟡-🟠-🟠-🟡-🟡,회복-실패-실패-회복-회복,혼합 흐름,Y,🟡,회복,#FFF5C2,O,🟠,실패,#FFE1BD,O,🟠,실패,#FFE1BD,Y,🟡,회복,#FFF5C2,Y,🟡,회복,#FFF5C2,profit_first,익절 먼저,profit_first,익절 먼저,11.2485,-12.2373,0,3,2,0,0,C:\Coding\data\closingbell\research_index\prev_close_color_review_20260515\charts_recent_1m\D0_POOL_ALL_RECENT_1M\20260507_r11_058430.png,True
2026-05-07,264850,이랜시스,D0_POOL_ALL_RECENT_1M,최근 한 달 D0 후보 전체,D0_POOL,12,,,Y,O-Y-O-O-O,🟠-🟡-🟠-🟠-🟠,실패-회복-실패-실패-실패,실패 반복,O,🟠,실패,#FFE1BD,Y,🟡,회복,#FFF5C2,O,🟠,실패,#FFE1BD,O,🟠,실패,#FFE1BD,O,🟠,실패,#FFE1BD,profit_first,익절 먼저,profit_first,익절 먼저,20.0252,-5.7935,0,1,4,0,0,C:\Coding\data\closingbell\research_index\prev_close_color_review_20260515\charts_recent_1m\D0_POOL_ALL_RECENT_1M\20260507_r12_264850.png,True
2026-05-07,54920,한컴위드,D0_POOL_ALL_RECENT_1M,최근 한 달 D0 후보 전체,D0_POOL,13,,,Y,R-O-O-O-O,🔴-🟠-🟠-🟠-🟠,약세-실패-실패-실패-실패,실패 반복,R,🔴,약세,#FFD1D1,O,🟠,실패,#FFE1BD,O,🟠,실패,#FFE1BD,O,🟠,실패,#FFE1BD,O,🟠,실패,#FFE1BD,loss_first,손실 먼저,loss_first,손실 먼저,-2.0656,-21.2637,0,0,4,1,0,C:\Coding\data\closingbell\research_index\prev_close_color_review_20260515\charts_recent_1m\D0_POOL_ALL_RECENT_1M\20260507_r13_054920.png,True
2026-05-07,100590,머큐리,D0_POOL_ALL_RECENT_1M,최근 한 달 D0 후보 전체,D0_POOL,14,,,Y,O-G-O-O-O,🟠-🟢-🟠-🟠-🟠,실패-완전강세-실패-실패-실패,실패 반복,O,🟠,실패,#FFE1BD,G,🟢,완전강세,#D1F5DD,O,🟠,실패,#FFE1BD,O,🟠,실패,#FFE1BD,O,🟠,실패,#FFE1BD,profit_first,익절 먼저,profit_first,익절 먼저,16.6667,-15.0307,1,0,4,0,0,C:\Coding\data\closingbell\research_index\prev_close_color_review_20260515\charts_recent_1m\D0_POOL_ALL_RECENT_1M\20260507_r14_100590.png,True
2026-05-07,41440,현대에버다임,D0_POOL_ALL_RECENT_1M,최근 한 달 D0 후보 전체,D0_POOL,15,,,Y,R-R-O-X-Y,🔴-🔴-🟠-⚪-🟡,약세-약세-실패-보합/부족-회복,혼합 흐름,R,🔴,약세,#FFD1D1,R,🔴,약세,#FFD1D1,O,🟠,실패,#FFE1BD,X,⚪,보합/부족,#E8ECF0,Y,🟡,회복,#FFF5C2,loss_first,손실 먼저,loss_first,손실 먼저,-0.5865,-12.61,0,1,1,2,1,C:\Coding\data\closingbell\research_index\prev_close_color_review_20260515\charts_recent_1m\D0_POOL_ALL_RECENT_1M\20260507_r15_041440.png,True
2026-05-07,28670,팬오션,D0_POOL_ALL_RECENT_1M,최근 한 달 D0 후보 전체,D0_POOL,16,,,Y,O-O-O-Y-X,🟠-🟠-🟠-🟡-⚪,실패-실패-실패-회복-보합/부족,실패 반복,O,🟠,실패,#FFE1BD,O,🟠,실패,#FFE1BD,O,🟠,실패,#FFE1BD,Y,🟡,회복,#FFF5C2,X,⚪,보합/부족,#E8ECF0,profit_first,익절 먼저,profit_first,익절 먼저,4.6589,-3.9933,0,1,3,0,1,C:\Coding\data\closingbell\research_index\prev_close_color_review_20260515\charts_recent_1m\D0_POOL_ALL_RECENT_1M\20260507_r16_028670.png,True
2026-05-07,37440,희림,D0_POOL_ALL_RECENT_1M,최근 한 달 D0 후보 전체,D0_POOL,17,,,Y,R-R-R-O-Y,🔴-🔴-🔴-🟠-🟡,약세-약세-약세-실패-회복,약세 지속,R,🔴,약세,#FFD1D1,R,🔴,약세,#FFD1D1,R,🔴,약세,#FFD1D1,O,🟠,실패,#FFE1BD,Y,🟡,회복,#FFF5C2,loss_first,손실 먼저,loss_first,손실 먼저,-0.8043,-19.1689,0,1,1,3,0,C:\Coding\data\closingbell\research_index\prev_close_color_review_20260515\charts_recent_1m\D0_POOL_ALL_RECENT_1M\20260507_r17_037440.png,True
2026-05-07,69540,빛과전자,D0_POOL_ALL_RECENT_1M,최근 한 달 D0 후보 전체,D0_POOL,18,,,Y,Y-G-O-R-Y,🟡-🟢-🟠-🔴-🟡,회복-완전강세-실패-약세-회복,회복→강세,Y,🟡,회복,#FFF5C2,G,🟢,완전강세,#D1F5DD,O,🟠,실패,#FFE1BD,R,🔴,약세,#FFD1D1,Y,🟡,회복,#FFF5C2,profit_first,익절 먼저,profit_first,익절 먼저,25.3906,-1.9531,1,2,1,1,0,C:\Coding\data\closingbell\research_index\prev_close_color_review_20260515\charts_recent_1m\D0_POOL_ALL_RECENT_1M\20260507_r18_069540.png,True
2026-05-07,13310,아진산업,D0_POOL_ALL_RECENT_1M,최근 한 달 D0 후보 전체,D0_POOL,19,,,Y,Y-O-O-Y-O,🟡-🟠-🟠-🟡-🟠,회복-실패-실패-회복-실패,실패 반복,Y,🟡,회복,#FFF5C2,O,🟠,실패,#FFE1BD,O,🟠,실패,#FFE1BD,Y,🟡,회복,#FFF5C2,O,🟠,실패,#FFE1BD,loss_first,손실 먼저,loss_first,손실 먼저,15.3121,-8.9517,0,2,3,0,0,C:\Coding\data\closingbell\research_index\prev_close_color_review_20260515\charts_recent_1m\D0_POOL_ALL_RECENT_1M\20260507_r19_013310.png,True
2026-05-07,5880,대한해운,D0_POOL_ALL_RECENT_1M,최근 한 달 D0 후보 전체,D0_POOL,20,,,Y,R-O-O-O-G,🔴-🟠-🟠-🟠-🟢,약세-실패-실패-실패-완전강세,실패 반복,R,🔴,약세,#FFD1D1,O,🟠,실패,#FFE1BD,O,🟠,실패,#FFE1BD,O,🟠,실패,#FFE1BD,G,🟢,완전강세,#D1F5DD,loss_first,손실 먼저,loss_first,손실 먼저,-0.5618,-10.1124,1,0,3,1,0,C:\Coding\data\closingbell\research_index\prev_close_color_review_20260515\charts_recent_1m\D0_POOL_ALL_RECENT_1M\20260507_r20_005880.png,True
2026-05-07,35890,서희건설,D0_POOL_ALL_RECENT_1M,최근 한 달 D0 후보 전체,D0_POOL,21,,,Y,Y-O-R-O-Y,🟡-🟠-🔴-🟠-🟡,회복-실패-약세-실패-회복,실패→약세,Y,🟡,회복,#FFF5C2,O,🟠,실패,#FFE1BD,R,🔴,약세,#FFD1D1,O,🟠,실패,#FFE1BD,Y,🟡,회복,#FFF5C2,loss_first,손실 먼저,loss_first,손실 먼저,5.5556,-16.4815,0,2,2,1,0,C:\Coding\data\closingbell\research_index\prev_close_color_review_20260515\charts_recent_1m\D0_POOL_ALL_RECENT_1M\20260507_r21_035890.png,True
2026-05-08,10170,대한광통신,D0_POOL_ALL_RECENT_1M,최근 한 달 D0 후보 전체,D0_POOL,1,,,Y,G-Y-R-X-O,🟢-🟡-🔴-⚪-🟠,완전강세-회복-약세-보합/부족-실패,혼합 흐름,G,🟢,완전강세,#D1F5DD,Y,🟡,회복,#FFF5C2,R,🔴,약세,#FFD1D1,X,⚪,보합/부족,#E8ECF0,O,🟠,실패,#FFE1BD,profit_first,익절 먼저,profit_first,익절 먼저,28.8288,-1.1261,1,1,1,1,1,C:\Coding\data\closingbell\research_index\prev_close_color_review_20260515\charts_recent_1m\D0_POOL_ALL_RECENT_1M\20260508_r1_010170.png,True
2026-05-08,1440,대한전선,D0_POOL_ALL_RECENT_1M,최근 한 달 D0 후보 전체,D0_POOL,2,,,Y,O-O-O-Y-O,🟠-🟠-🟠-🟡-🟠,실패-실패-실패-회복-실패,실패 반복,O,🟠,실패,#FFE1BD,O,🟠,실패,#FFE1BD,O,🟠,실패,#FFE1BD,Y,🟡,회복,#FFF5C2,O,🟠,실패,#FFE1BD,profit_first,익절 먼저,profit_first,익절 먼저,4.2582,-19.5055,0,1,4,0,0,C:\Coding\data\closingbell\research_index\prev_close_color_review_20260515\charts_recent_1m\D0_POOL_ALL_RECENT_1M\20260508_r2_001440.png,True
2026-05-08,319400,현대무벡스,D0_POOL_ALL_RECENT_1M,최근 한 달 D0 후보 전체,D0_POOL,3,,,Y,Y-Y-Y-Y-O,🟡-🟡-🟡-🟡-🟠,회복-회복-회복-회복-실패,혼합 흐름,Y,🟡,회복,#FFF5C2,Y,🟡,회복,#FFF5C2,Y,🟡,회복,#FFF5C2,Y,🟡,회복,#FFF5C2,O,🟠,실패,#FFE1BD,loss_first,손실 먼저,loss_first,손실 먼저,26.3017,-3.7383,0,4,1,0,0,C:\Coding\data\closingbell\research_index\prev_close_color_review_20260515\charts_recent_1m\D0_POOL_ALL_RECENT_1M\20260508_r3_319400.png,True
2026-05-08,90710,휴림로봇,D0_POOL_ALL_RECENT_1M,최근 한 달 D0 후보 전체,D0_POOL,4,,,Y,O-Y-O-O-G,🟠-🟡-🟠-🟠-🟢,실패-회복-실패-실패-완전강세,회복→강세,O,🟠,실패,#FFE1BD,Y,🟡,회복,#FFF5C2,O,🟠,실패,#FFE1BD,O,🟠,실패,#FFE1BD,G,🟢,완전강세,#D1F5DD,loss_first,손실 먼저,loss_first,손실 먼저,14.7656,-5.4688,1,1,3,0,0,C:\Coding\data\closingbell\research_index\prev_close_color_review_20260515\charts_recent_1m\D0_POOL_ALL_RECENT_1M\20260508_r4_090710.png,True
2026-05-08,6340,대원전선,D0_POOL_ALL_RECENT_1M,최근 한 달 D0 후보 전체,D0_POOL,5,,,Y,O-O-O-G-O,🟠-🟠-🟠-🟢-🟠,실패-실패-실패-완전강세-실패,실패 반복,O,🟠,실패,#FFE1BD,O,🟠,실패,#FFE1BD,O,🟠,실패,#FFE1BD,G,🟢,완전강세,#D1F5DD,O,🟠,실패,#FFE1BD,loss_first,손실 먼저,loss_first,손실 먼저,2.5996,-24.7235,1,0,4,0,0,C:\Coding\data\closingbell\research_index\prev_close_color_review_20260515\charts_recent_1m\D0_POOL_ALL_RECENT_1M\20260508_r5_006340.png,True
2026-05-08,125490,한라캐스트,D0_POOL_ALL_RECENT_1M,최근 한 달 D0 후보 전체,D0_POOL,6,,,Y,R-O-Y-O-O,🔴-🟠-🟡-🟠-🟠,약세-실패-회복-실패-실패,실패 반복,R,🔴,약세,#FFD1D1,O,🟠,실패,#FFE1BD,Y,🟡,회복,#FFF5C2,O,🟠,실패,#FFE1BD,O,🟠,실패,#FFE1BD,loss_first,손실 먼저,loss_first,손실 먼저,-0.6326,-17.2905,0,1,3,1,0,C:\Coding\data\closingbell\research_index\prev_close_color_review_20260515\charts_recent_1m\D0_POOL_ALL_RECENT_1M\20260508_r6_125490.png,True
2026-05-08,78150,HB테크놀러지,D0_POOL_ALL_RECENT_1M,최근 한 달 D0 후보 전체,D0_POOL,7,,,Y,G-O-O-O-O,🟢-🟠-🟠-🟠-🟠,완전강세-실패-실패-실패-실패,실패 반복,G,🟢,완전강세,#D1F5DD,O,🟠,실패,#FFE1BD,O,🟠,실패,#FFE1BD,O,🟠,실패,#FFE1BD,O,🟠,실패,#FFE1BD,profit_first,익절 먼저,profit_first,익절 먼저,25.5624,-23.7219,1,0,4,0,0,C:\Coding\data\closingbell\research_index\prev_close_color_review_20260515\charts_recent_1m\D0_POOL_ALL_RECENT_1M\20260508_r7_078150.png,True
2026-05-08,332570,PS일렉트로닉스,D0_POOL_ALL_RECENT_1M,최근 한 달 D0 후보 전체,D0_POOL,8,,,Y,Y-Y-G-O-O,🟡-🟡-🟢-🟠-🟠,회복-회복-완전강세-실패-실패,회복→강세,Y,🟡,회복,#FFF5C2,Y,🟡,회복,#FFF5C2,G,🟢,완전강세,#D1F5DD,O,🟠,실패,#FFE1BD,O,🟠,실패,#FFE1BD,loss_first,손실 먼저,loss_first,손실 먼저,35.1668,-4.3282,1,2,2,0,0,C:\Coding\data\closingbell\research_index\prev_close_color_review_20260515\charts_recent_1m\D0_POOL_ALL_RECENT_1M\20260508_r8_332570.png,True
2026-05-08,147830,제룡산업,D0_POOL_ALL_RECENT_1M,최근 한 달 D0 후보 전체,D0_POOL,9,,,Y,R-O-O-O-O,🔴-🟠-🟠-🟠-🟠,약세-실패-실패-실패-실패,실패 반복,R,🔴,약세,#FFD1D1,O,🟠,실패,#FFE1BD,O,🟠,실패,#FFE1BD,O,🟠,실패,#FFE1BD,O,🟠,실패,#FFE1BD,loss_first,손실 먼저,loss_first,손실 먼저,0.0736,-27.0052,0,0,4,1,0,C:\Coding\data\closingbell\research_index\prev_close_color_review_20260515\charts_recent_1m\D0_POOL_ALL_RECENT_1M\20260508_r9_147830.png,True
2026-05-08,223250,드림씨아이에스,D0_POOL_ALL_RECENT_1M,최근 한 달 D0 후보 전체,D0_POOL,10,,,Y,Y-O-Y-R-O,🟡-🟠-🟡-🔴-🟠,회복-실패-회복-약세-실패,실패→약세,Y,🟡,회복,#FFF5C2,O,🟠,실패,#FFE1BD,Y,🟡,회복,#FFF5C2,R,🔴,약세,#FFD1D1,O,🟠,실패,#FFE1BD,loss_first,손실 먼저,loss_first,손실 먼저,9.2288,-21.1125,0,2,2,1,0,C:\Coding\data\closingbell\research_index\prev_close_color_review_20260515\charts_recent_1m\D0_POOL_ALL_RECENT_1M\20260508_r10_223250.png,True
2026-05-08,12860,모베이스전자,D0_POOL_ALL_RECENT_1M,최근 한 달 D0 후보 전체,D0_POOL,11,,,Y,Y-G-O-O-O,🟡-🟢-🟠-🟠-🟠,회복-완전강세-실패-실패-실패,회복→강세,Y,🟡,회복,#FFF5C2,G,🟢,완전강세,#D1F5DD,O,🟠,실패,#FFE1BD,O,🟠,실패,#FFE1BD,O,🟠,실패,#FFE1BD,profit_first,익절 먼저,profit_first,익절 먼저,61.4155,-2.8539,1,1,3,0,0,C:\Coding\data\closingbell\research_index\prev_close_color_review_20260515\charts_recent_1m\D0_POOL_ALL_RECENT_1M\20260508_r11_012860.png,True
2026-05-08,253840,수젠텍,D0_POOL_ALL_RECENT_1M,최근 한 달 D0 후보 전체,D0_POOL,12,,,Y,O-Y-G-O-O,🟠-🟡-🟢-🟠-🟠,실패-회복-완전강세-실패-실패,회복→강세,O,🟠,실패,#FFE1BD,Y,🟡,회복,#FFF5C2,G,🟢,완전강세,#D1F5DD,O,🟠,실패,#FFE1BD,O,🟠,실패,#FFE1BD,profit_first,익절 먼저,profit_first,익절 먼저,31.0855,-2.9605,1,1,3,0,0,C:\Coding\data\closingbell\research_index\prev_close_color_review_20260515\charts_recent_1m\D0_POOL_ALL_RECENT_1M\20260508_r12_253840.png,True
2026-05-08,76610,해성옵틱스,D0_POOL_ALL_RECENT_1M,최근 한 달 D0 후보 전체,D0_POOL,13,,,Y,R-R-Y-Y-O,🔴-🔴-🟡-🟡-🟠,약세-약세-회복-회복-실패,혼합 흐름,R,🔴,약세,#FFD1D1,R,🔴,약세,#FFD1D1,Y,🟡,회복,#FFF5C2,Y,🟡,회복,#FFF5C2,O,🟠,실패,#FFE1BD,loss_first,손실 먼저,loss_first,손실 먼저,-0.1802,-23.2432,0,2,1,2,0,C:\Coding\data\closingbell\research_index\prev_close_color_review_20260515\charts_recent_1m\D0_POOL_ALL_RECENT_1M\20260508_r13_076610.png,True
2026-05-08,86960,MDS테크,D0_POOL_ALL_RECENT_1M,최근 한 달 D0 후보 전체,D0_POOL,14,,,Y,O-Y-Y-Y-O,🟠-🟡-🟡-🟡-🟠,실패-회복-회복-회복-실패,혼합 흐름,O,🟠,실패,#FFE1BD,Y,🟡,회복,#FFF5C2,Y,🟡,회복,#FFF5C2,Y,🟡,회복,#FFF5C2,O,🟠,실패,#FFE1BD,loss_first,손실 먼저,loss_first,손실 먼저,20.059,-13.7168,0,3,2,0,0,C:\Coding\data\closingbell\research_index\prev_close_color_review_20260515\charts_recent_1m\D0_POOL_ALL_RECENT_1M\20260508_r14_086960.png,True
2026-05-08,321260,프로이천,D0_POOL_ALL_RECENT_1M,최근 한 달 D0 후보 전체,D0_POOL,15,,,Y,G-R-Y-R-R,🟢-🔴-🟡-🔴-🔴,완전강세-약세-회복-약세-약세,약세 지속,G,🟢,완전강세,#D1F5DD,R,🔴,약세,#FFD1D1,Y,🟡,회복,#FFF5C2,R,🔴,약세,#FFD1D1,R,🔴,약세,#FFD1D1,profit_first,익절 먼저,profit_first,익절 먼저,32.0442,-0.5525,1,1,0,3,0,C:\Coding\data\closingbell\research_index\prev_close_color_review_20260515\charts_recent_1m\D0_POOL_ALL_RECENT_1M\20260508_r15_321260.png,True
2026-05-11,10170,대한광통신,D0_POOL_ALL_RECENT_1M,최근 한 달 D0 후보 전체,D0_POOL,1,,,Y,Y-R-X-O-X,🟡-🔴-⚪-🟠-⚪,회복-약세-보합/부족-실패-보합/부족,혼합 흐름,Y,🟡,회복,#FFF5C2,R,🔴,약세,#FFD1D1,X,⚪,보합/부족,#E8ECF0,O,🟠,실패,#FFE1BD,X,⚪,보합/부족,#E8ECF0,loss_first,손실 먼저,loss_first,손실 먼저,0.5474,-19.8905,0,1,1,1,2,C:\Coding\data\closingbell\research_index\prev_close_color_review_20260515\charts_recent_1m\D0_POOL_ALL_RECENT_1M\20260511_r1_010170.png,True
2026-05-11,18880,한온시스템,D0_POOL_ALL_RECENT_1M,최근 한 달 D0 후보 전체,D0_POOL,2,,,Y,O-O-O-Y-X,🟠-🟠-🟠-🟡-⚪,실패-실패-실패-회복-보합/부족,실패 반복,O,🟠,실패,#FFE1BD,O,🟠,실패,#FFE1BD,O,🟠,실패,#FFE1BD,Y,🟡,회복,#FFF5C2,X,⚪,보합/부족,#E8ECF0,loss_first,손실 먼저,loss_first,손실 먼저,-2.9514,-15.7986,0,1,3,0,1,C:\Coding\data\closingbell\research_index\prev_close_color_review_20260515\charts_recent_1m\D0_POOL_ALL_RECENT_1M\20260511_r2_018880.png,True
2026-05-11,27360,아주IB투자,D0_POOL_ALL_RECENT_1M,최근 한 달 D0 후보 전체,D0_POOL,3,,,Y,O-O-G-O-X,🟠-🟠-🟢-🟠-⚪,실패-실패-완전강세-실패-보합/부족,실패 반복,O,🟠,실패,#FFE1BD,O,🟠,실패,#FFE1BD,G,🟢,완전강세,#D1F5DD,O,🟠,실패,#FFE1BD,X,⚪,보합/부족,#E8ECF0,loss_first,손실 먼저,loss_first,손실 먼저,2.5409,-21.2309,1,0,3,0,1,C:\Coding\data\closingbell\research_index\prev_close_color_review_20260515\charts_recent_1m\D0_POOL_ALL_RECENT_1M\20260511_r3_027360.png,True
2026-05-11,10140,삼성중공업,D0_POOL_ALL_RECENT_1M,최근 한 달 D0 후보 전체,D0_POOL,4,,,Y,O-O-O-O-X,🟠-🟠-🟠-🟠-⚪,실패-실패-실패-실패-보합/부족,실패 반복,O,🟠,실패,#FFE1BD,O,🟠,실패,#FFE1BD,O,🟠,실패,#FFE1BD,O,🟠,실패,#FFE1BD,X,⚪,보합/부족,#E8ECF0,loss_first,손실 먼저,loss_first,손실 먼저,-4.7337,-14.9408,0,0,4,0,1,C:\Coding\data\closingbell\research_index\prev_close_color_review_20260515\charts_recent_1m\D0_POOL_ALL_RECENT_1M\20260511_r4_010140.png,True
2026-05-11,17900,광전자,D0_POOL_ALL_RECENT_1M,최근 한 달 D0 후보 전체,D0_POOL,5,,,Y,O-R-Y-R-X,🟠-🔴-🟡-🔴-⚪,실패-약세-회복-약세-보합/부족,실패→약세,O,🟠,실패,#FFE1BD,R,🔴,약세,#FFD1D1,Y,🟡,회복,#FFF5C2,R,🔴,약세,#FFD1D1,X,⚪,보합/부족,#E8ECF0,loss_first,손실 먼저,loss_first,손실 먼저,-7.308,-24.7576,0,1,1,2,1,C:\Coding\data\closingbell\research_index\prev_close_color_review_20260515\charts_recent_1m\D0_POOL_ALL_RECENT_1M\20260511_r5_017900.png,True
